model,event_trading_date,n,mae,rmse,mean_y_true,mean_y_pred
Full Model,2025-08-21,27,0.5732138639675723,0.6525125699914271,0.43002829935263703,0.06281818520370369
Full Model,2025-08-22,22,0.6957019295996701,0.8100232904849146,0.021112949841401794,-0.10907576889090907
Full Model,2025-08-25,35,0.7278912229796395,0.8315893259900472,-0.38995374560888324,0.27208858008
Full Model,2025-08-26,29,1.0413871785714337,1.116090452887281,-0.8668567743794672,0.15377830459655173
Full Model,2025-08-27,48,0.7129794130775813,0.819541140394364,-0.37079950018475455,0.047149537895833316
Full Model,2025-08-28,44,0.5685812646737475,0.7252531344940445,-0.20006302898135883,0.14836423847727273
Full Model,2025-08-29,68,0.6780298877359342,0.8354497619477729,-0.1453050631166929,0.28050916625
Full Model,2025-09-03,57,0.6168395016184578,0.7385088960177465,-0.23750580723086992,0.23761661914210522
Full Model,2025-09-04,33,0.46014584261232927,0.6271916738686185,-0.2706651750839118,-0.04266963154545455
Full Model,2025-09-05,40,0.4530311663620633,0.5891575251159026,-0.26589589260984214,-0.1293273825925
Full Model,2025-09-08,34,0.840481422321673,0.9730346530700291,-0.692036332014729,0.08422519323529411
Full Model,2025-09-09,34,0.8239210113595056,0.9778439840218066,-0.583147019668318,0.1405442654117647
Full Model,2025-09-10,15,0.6317277120618152,0.7320954726399432,-0.5063832828154167,-0.16297166026666668
Full Model,2025-09-11,24,0.5985990724966704,0.6937867938449205,-0.7523090887504319,-0.34896249250000005
Full Model,2025-09-12,35,0.6090987522530742,0.744919364875151,-0.5365998666201319,-0.3644724004085714
Full Model,2025-09-15,26,0.707375067635522,0.8019765187863386,-0.6407614733593968,-0.010206357769230779
Full Model,2025-09-16,24,0.6239594274148703,0.7725384001267864,-0.5739597231925776,-0.24429810995833331
Full Model,2025-09-17,26,0.3532207764885207,0.45368175816875794,-0.603710324718402,-0.3616542515769231
Full Model,2025-09-18,30,0.5209994959326951,0.6031336573418752,-0.5061139052112897,-0.08786174593333333
Full Model,2025-09-19,27,0.4940261958245301,0.5985663817439939,-0.46342689792315167,-0.09317672737037039
Full Model,2025-09-22,32,0.5840531002801783,0.6925075996877461,-0.50593942462001,-0.030971781781250006
Full Model,2025-09-23,20,0.7577761996737288,0.8585720608179082,-0.5915107115637511,0.06702762212499999
Full Model,2025-09-24,18,0.3158954290174838,0.41442776053335434,-0.6660241770247618,-0.35655019211111116
Full Model,2025-09-25,23,0.42802074067905155,0.5308900497338648,-0.5250428372427173,-0.17383069973913046
Full Model,2025-09-26,30,0.41823908591186,0.47937874781852224,-0.4215045191347599,-0.16003382373333336
Full Model,2025-09-29,39,0.6663018415668451,0.7940568733609484,0.32395532497992885,-0.11087000017948717
Full Model,2025-09-30,25,0.692438269310152,0.7943702263053973,0.2917064583301544,-0.24744580831999996
Full Model,2025-10-01,25,0.5673446160809121,0.692933073029859,0.2020943395793438,0.04168281472
Full Model,2025-10-02,29,0.7857281632273735,0.9281390142170316,0.21972038982243375,-0.22615491955172412
Full Model,2025-10-03,25,0.4856841477854359,0.5776069239761468,0.175862440764904,-0.029466073599999996
Full Model,2025-10-06,32,0.5438145059470199,0.6175612991797412,-0.26870964182307944,0.111626486678125
Full Model,2025-10-07,25,0.4208593788128915,0.5161407167479649,-0.175495589338243,-0.007309254599999997
Full Model,2025-10-08,28,0.42284107890588035,0.5588030649875482,-0.17656355976526225,-0.05578661689285714
Full Model,2025-10-09,27,0.37321489165766025,0.5005927883877725,-0.17065722467722716,-0.21627733898148147
Full Model,2025-10-10,29,0.5176888588161197,0.6462713398876079,-0.13070322923233796,-0.06286739437931034
Full Model,2025-10-13,25,1.081390946479308,1.2048241016880172,0.7078819409012794,-0.27811167857999997
Full Model,2025-10-14,21,1.1107670646124492,1.214700104382645,0.9612667716684795,-0.13559900504761901
Full Model,2025-10-15,32,0.8625101039613257,0.9453504550998681,0.8789658676832914,0.046414646343750005
Full Model,2025-10-16,30,0.8462993399097251,0.9426797764298677,0.8441125822563966,0.07094955623333334
Full Model,2025-10-17,32,0.8695579951895565,0.9603002237234425,0.7578306240029633,-0.015235935343750007
Full Model,2025-10-20,38,0.408260953847637,0.525131434058589,0.22908238466142825,0.10455230013947367
Full Model,2025-10-21,25,0.533914175487498,0.6199252004961157,0.026874018348753453,0.12309705492800001
Full Model,2025-10-22,21,0.5513421360655079,0.6433707861184543,-0.14036475024407818,0.22266340619047623
Full Model,2025-10-23,25,0.5330616510169843,0.6840088879388255,-0.24974001288414002,-0.12868107332
Full Model,2025-10-24,34,0.5259442394058513,0.6321093008407469,-0.26624001962516236,-0.11700001494117647
Full Model,2025-10-27,31,0.7405220759346268,0.8672451313938794,-0.06557656277812296,0.2916636753870968
Full Model,2025-10-28,50,0.5084597662216201,0.6104127384676483,0.12101141020655631,0.19561962238
Full Model,2025-10-29,39,0.526776874689108,0.634954747011339,0.019094500571298276,0.031931571128205126
Full Model,2025-10-30,58,0.5884979167635922,0.6986812580045586,-0.13119824494010415,0.010077487844827591
Full Model,2025-10-31,49,0.6112967289766233,0.7878409119897033,0.011479436795284249,-0.2375515098367347
Full Model,2025-11-03,27,0.43090215755805006,0.5322028417650393,0.003313953815786927,0.16353243201851853
Full Model,2025-11-04,39,0.6295866445304862,0.7292477989424392,-0.38115324395207256,0.07985217074358977
Full Model,2025-11-05,21,0.393960460084952,0.528842502303086,-0.25644739078623907,-0.38466370890476187
Full Model,2025-11-06,24,0.3720952776895435,0.5028936894176046,-0.28337500321989256,-0.322206159875
Full Model,2025-11-07,25,0.43750871325359325,0.5467624027903186,-0.3970564894378185,-0.33581968584
Full Model,2025-11-10,26,0.5184593989534135,0.5977559617453378,-0.5797752434244523,-0.20780920371153846
Full Model,2025-11-11,26,0.39979121711542653,0.4790784648933409,-0.6995792504973136,-0.5283047972307693
Full Model,2025-11-12,21,0.46717613811525893,0.55573690720015,-0.5520115909831864,-0.32951782314285716
Full Model,2025-11-13,18,0.35091966006998104,0.45725557671912026,-0.7133575197723176,-0.5103217367777778
Full Model,2025-11-14,33,0.5597824127657073,0.6554742182314762,-0.70503772998398,-0.19249693930303027
Full Model,2025-11-17,32,0.5173706982012043,0.6412436090846907,-0.8600367773324251,-0.35493374634374997
Full Model,2025-11-18,20,0.5520331824171285,0.6459478427773127,-0.6814870437607169,-0.20978160115
Full Model,2025-11-19,29,0.4077284447628388,0.5678420868742411,-0.32233051001897145,-0.3500830978655173
Full Model,2025-11-20,19,0.3159793588089351,0.4013726130262842,-0.45044055581092834,-0.2593344110526316
Full Model,2025-11-21,24,0.4412220278048841,0.5780640850332344,-0.3334377268329263,-0.241967969375
Full Model,2025-11-24,40,0.3965766931873491,0.5457965295735557,-0.3597063962370157,-0.31290518995000005
Full Model,2025-11-25,29,0.32440171151730046,0.41701626381951357,-0.4900795557889445,-0.3465691244827587
Full Model,2025-11-26,33,0.5441552820266746,0.6627373233257026,-0.3659449321302501,-0.096275163
Full Model,2025-11-27,27,0.5360094247875716,0.6360356980225623,-0.22846735165350968,-0.36762187559259263
Full Model,2025-11-28,39,0.40173267956395714,0.5038596557141306,-0.33838716798867935,-0.21770845882051285
Full Model,2025-12-01,32,0.4598255514504268,0.6242574337822258,-0.11428797220651177,-0.29628100846875
Full Model,2025-12-02,35,0.49760915951060297,0.6180098377662133,-0.05120044486331088,0.05539508045714286
Full Model,2025-12-03,25,0.5549758759332518,0.6342542187361483,-0.11792576879262924,0.10534743668
Full Model,2025-12-04,25,0.5903943246486987,0.6976293940169666,-0.14116075962781907,0.124059898138
Full Model,2025-12-05,30,0.5611914366410858,0.658800961485377,0.08346801071893424,0.13638581088000004
Full Model,2025-12-08,38,0.4749895374278694,0.5718286149920195,0.20761902061732193,0.3493868325263158
Full Model,2025-12-09,21,0.4652644929347624,0.5481605792475422,0.6144675633737019,0.27982122133333337
Full Model,2025-12-10,22,0.6412454811842065,0.749504369748764,0.49401991814374924,0.1902574824090909
Full Model,2025-12-11,27,0.8507681782725489,0.93165870788991,0.7375843146884883,-0.09085067999999999
Full Model,2025-12-12,27,0.5715132424488188,0.7017979856842587,0.3017797464573825,-0.03264403014814815
Full Model,2025-12-15,27,0.3165462603676212,0.37428112019601856,0.020687360980513464,0.13750394125555554
Full Model,2025-12-16,26,0.46988357081874804,0.5579246798156181,-0.14098394334387893,0.11569762346153849
Full Model,2025-12-17,36,0.5270768459743311,0.6084575990375252,-0.21214387824551928,0.10121201569444445
Full Model,2025-12-18,22,0.4445434909778702,0.5530486012853361,-0.10292873489247127,0.0618302569090909
Full Model,2025-12-19,31,0.4616393469400265,0.5680495725737588,-0.10720998959075059,0.12158960918387098
Full Model,2025-12-22,41,0.6405669304103329,0.7402933948072569,-0.2593194145436694,0.10329374021951221
Full Model,2025-12-23,32,0.5511482863136852,0.6528438100350439,-0.23235947964712977,-0.04169003812499999
Full Model,2025-12-24,32,0.6224809051930998,0.7189795250486314,-0.2970215806271881,-0.02706635865625
GNN + News,2025-07-21,48,0.4306497815319066,0.5250032118626251,0.046077619617184006,0.12825603264583332
GNN + News,2025-07-22,30,0.8294357815886435,0.9335182980518617,0.9995107176713646,0.24154831820000003
GNN + News,2025-07-23,30,0.84252446526417,0.9615499308709095,0.9202205285429954,0.13176908626666667
GNN + News,2025-07-24,31,0.8671129228498204,0.9706662496863613,0.9343916881949671,0.19091548308709672
GNN + News,2025-07-25,45,0.7785729008879753,0.9015080344299126,0.7596078343999882,0.14289187023333336
GNN + News,2025-07-28,50,0.8038561030548272,0.9399113314368917,0.9369582717120647,0.21811712789600002
GNN + News,2025-07-29,60,0.6828728259281914,0.8043801578886978,0.45427825953811407,0.12384474398000002
GNN + News,2025-07-30,83,0.5746605026057505,0.6993181157302126,0.10702851389994822,0.32720098846987955
GNN + News,2025-07-31,76,0.6024401493816623,0.7227656631534781,0.08838029628570535,0.30981237244868415
GNN + News,2025-08-01,37,0.5224393523951274,0.6585856390417646,-0.0745088876904668,0.15255557740540537
GNN + News,2025-08-04,38,0.5686888111536387,0.6772303202357502,-0.10145948068575787,0.10802935381578947
GNN + News,2025-08-05,36,0.6172997034730999,0.7439743710488421,-0.37487867526296115,0.11708574541666666
GNN + News,2025-08-06,26,0.6434741716612107,0.7544150573633782,-0.14083578982032263,0.17576050938076923
GNN + News,2025-08-07,36,0.5730070027664982,0.6588592294713074,-0.23988299361533588,-0.07067884116388888
GNN + News,2025-08-08,26,0.5205109301425336,0.6375249110956992,-0.23521079500922218,-0.14863279573076923
GNN + News,2025-08-11,34,0.5802165523305609,0.6731004670711698,-0.23858163461965673,-0.06194259923529411
GNN + News,2025-08-12,40,0.5836014197447523,0.6535836009908422,-0.021510404278524225,-0.015335603275000002
GNN + News,2025-08-13,40,0.5016003016446311,0.6650770345820296,-0.02204249510541558,-0.1148603555
GNN + News,2025-08-14,47,0.6122465002853035,0.7149395384015955,-0.03528345249434735,-0.0651232399574468
GNN + News,2025-08-15,47,0.6158066288382514,0.7924002182486549,0.10872904429251844,-0.09053031102127658
GNN + News,2025-08-18,48,0.784363690838215,0.9457438671550198,0.29530955080796656,0.09941736311041666
GNN + News,2025-08-19,32,0.9452774231156476,1.088874582092446,0.6199170272011543,-0.1795614760625
GNN + News,2025-08-20,22,0.8109124886389466,0.9327507409624298,0.5331480452282862,-0.2127672781818182
GNN + News,2025-08-21,27,0.5996178726715743,0.6796013354201879,0.43002829935263703,0.04703020762962963
GNN + News,2025-08-22,22,0.6946861149273358,0.8526040804889978,0.021112949841401794,-0.2465247000909091
GNN + News,2025-08-25,35,0.6832757132905287,0.8081964251636704,-0.38995374560888324,0.2092568227314286
GNN + News,2025-08-26,29,1.0639566253498567,1.1412888105476948,-0.8668567743794672,0.18226866389655177
GNN + News,2025-08-27,48,0.7163664758577056,0.8209632343751206,-0.37079950018475455,-0.02825327477083334
GNN + News,2025-08-28,44,0.5697366144901043,0.7046084417652408,-0.20006302898135883,0.1201689814090909
GNN + News,2025-08-29,68,0.5728962516636359,0.6958255918567585,-0.1453050631166929,0.13603411221323533
GNN + News,2025-09-03,57,0.5737763248782847,0.6918662030062706,-0.23750580723086992,0.16685149710526315
GNN + News,2025-09-04,33,0.47549675209631065,0.6222707189246985,-0.2706651750839118,-0.02471048724242424
GNN + News,2025-09-05,40,0.43785061851703266,0.5843711106615348,-0.26589589260984214,-0.20966330387500004
GNN + News,2025-09-08,34,0.7454914895537288,0.8707544884131465,-0.692036332014729,-0.048599687405882365
GNN + News,2025-09-09,34,0.7799714243051956,0.9530654837132608,-0.583147019668318,0.11384264200000001
GNN + News,2025-09-10,15,0.6600481182365242,0.7358352178372564,-0.5063832828154167,-0.22230236333333336
GNN + News,2025-09-11,24,0.609395120081053,0.7097246273215547,-0.7523090887504319,-0.37425446683333335
GNN + News,2025-09-12,35,0.6151988386732388,0.7512264949291383,-0.5365998666201319,-0.3382117126285714
GNN + News,2025-09-15,26,0.6661909103610093,0.762814292490505,-0.6407614733593968,-0.13139142676923082
GNN + News,2025-09-16,24,0.5513681870272704,0.7023266211433083,-0.5739597231925776,-0.2944609417083333
GNN + News,2025-09-17,26,0.29341517693232605,0.3854377720404874,-0.603710324718402,-0.4705122688461539
GNN + News,2025-09-18,30,0.4619631759993618,0.5261060262995256,-0.5061139052112897,-0.14025781719999994
GNN + News,2025-09-19,27,0.4376416654956885,0.5269907690527458,-0.46342689792315167,-0.1458778403888889
GNN + News,2025-09-22,32,0.5558983252642742,0.6642049860474164,-0.50593942462001,-0.09079959140624999
GNN + News,2025-09-23,20,0.7379966946616752,0.8224689238465288,-0.5915107115637511,-0.035903306950000005
GNN + News,2025-09-24,18,0.320614925734198,0.4098681296909172,-0.6660241770247618,-0.35893192505555555
GNN + News,2025-09-25,23,0.483908528187639,0.5541696224994382,-0.5250428372427173,-0.12283387665217393
GNN + News,2025-09-26,30,0.41245259241186005,0.4914175830611951,-0.4215045191347599,-0.20796747096666665
GNN + News,2025-09-29,39,0.6380973471089674,0.7761205103848997,0.32395532497992885,-0.10358355810256412
GNN + News,2025-09-30,25,0.623043395090152,0.7493640248146691,0.2917064583301544,-0.21396185693999997
GNN + News,2025-10-01,25,0.6108133699397937,0.7456764355026098,0.2020943395793438,-0.058618173992
GNN + News,2025-10-02,29,0.7593640489859944,0.8783080737272161,0.21972038982243375,-0.28649088275862067
GNN + News,2025-10-03,25,0.5319611682451271,0.6522556063120599,0.175862440764904,-0.13823850959999998
GNN + News,2025-10-06,32,0.5298695232390228,0.6287275303992781,-0.26870964182307944,0.04889421678125
GNN + News,2025-10-07,25,0.3748107428266126,0.44165010512580904,-0.175495589338243,-0.129970815628
GNN + News,2025-10-08,28,0.4606911427659587,0.5775384284809749,-0.17656355976526225,-0.09475964214285715
GNN + News,2025-10-09,27,0.433349944018338,0.5514171115324024,-0.17065722467722716,-0.1605787874962963
GNN + News,2025-10-10,29,0.5755619017029003,0.7191828901494018,-0.13070322923233796,-0.03256232529655171
GNN + News,2025-10-13,25,1.039397584459004,1.1615622558929821,0.7078819409012794,-0.24305583624000002
GNN + News,2025-10-14,21,1.144392067707687,1.2484481914953993,0.9612667716684795,-0.18113768814285716
GNN + News,2025-10-15,32,0.9525026595550756,1.0343783830533795,0.8789658676832914,-0.02449879925
GNN + News,2025-10-16,30,0.9009253999243103,0.9777947929418046,0.8441125822563966,0.0009395670999999995
GNN + News,2025-10-17,32,0.8651198465645564,0.973439766632377,0.7578306240029633,-0.03140510134374999
GNN + News,2025-10-20,38,0.4049329450135032,0.5427865501872728,0.22908238466142825,0.08657193984210525
GNN + News,2025-10-21,25,0.5665687638796814,0.6707556739518519,0.026874018348753453,0.0355025018
GNN + News,2025-10-22,21,0.5332230768274127,0.6199420455992936,-0.14036475024407818,0.10731975247619044
GNN + News,2025-10-23,25,0.5311262105351752,0.6573540271808592,-0.24974001288414002,-0.07653266111999998
GNN + News,2025-10-24,34,0.5937856907087925,0.6956785839614051,-0.26624001962516236,-0.06780197663823528
GNN + News,2025-10-27,31,0.6602836330215044,0.7892600027176905,-0.06557656277812296,0.24789648109354837
GNN + News,2025-10-28,50,0.5080144311440357,0.5942241834136999,0.12101141020655631,0.15902156922
GNN + News,2025-10-29,39,0.5231737332536708,0.6226070724056614,0.019094500571298276,0.014387636871794864
GNN + News,2025-10-30,58,0.5716777076483965,0.694725619458956,-0.13119824494010415,-0.03831065606724139
GNN + News,2025-10-31,49,0.5605422452656127,0.7155186810222818,0.011479436795284249,-0.25339988516326534
GNN + News,2025-11-03,27,0.4332888412275644,0.55778096483479,0.003313953815786927,0.08029919803703704
GNN + News,2025-11-04,39,0.5789685767840551,0.6641819913038918,-0.38115324395207256,-0.05043830169230768
GNN + News,2025-11-05,21,0.35635044833326973,0.47491870661326996,-0.25644739078623907,-0.36906409779523813
GNN + News,2025-11-06,24,0.3693477272885597,0.49334980911074516,-0.28337500321989256,-0.3560356983333333
GNN + News,2025-11-07,25,0.4495955273809413,0.5407891088114629,-0.3970564894378185,-0.31285727936
GNN + News,2025-11-10,26,0.44124855378031247,0.5421862432092689,-0.5797752434244523,-0.24471414584615386
GNN + News,2025-11-11,26,0.38230449257293436,0.4606137329192016,-0.6995792504973136,-0.5010385220769231
GNN + News,2025-11-12,21,0.45412374633088637,0.5816720035485284,-0.5520115909831864,-0.44908424066666663
GNN + News,2025-11-13,18,0.3927836977187779,0.4893813538319512,-0.7133575197723176,-0.4612992291111111
GNN + News,2025-11-14,33,0.5896932388739559,0.6608724819031037,-0.70503772998398,-0.18605058139393943
GNN + News,2025-11-17,32,0.47974570104578496,0.5857034291463618,-0.8600367773324251,-0.43179416000000004
GNN + News,2025-11-18,20,0.5145972100743796,0.5844215851901946,-0.6814870437607169,-0.2907829258
GNN + News,2025-11-19,29,0.41002692052357337,0.5395811352048384,-0.32233051001897145,-0.3567380805862068
GNN + News,2025-11-20,19,0.29345664282825235,0.34109940567863767,-0.45044055581092834,-0.27042424286315786
GNN + News,2025-11-21,24,0.4077410063690905,0.5494765744252988,-0.3334377268329263,-0.33402770220833333
GNN + News,2025-11-24,40,0.41588140314620026,0.5405478323614407,-0.3597063962370157,-0.39517420937500003
GNN + News,2025-11-25,29,0.3221868653660722,0.4034833398715361,-0.4900795557889445,-0.3889063170689656
GNN + News,2025-11-26,33,0.5907082185061309,0.6948644225222229,-0.3659449321302501,-0.06873960263636363
GNN + News,2025-11-27,27,0.4995103107625554,0.585006532034212,-0.22846735165350968,-0.3068034567407408
GNN + News,2025-11-28,39,0.4099009588020851,0.5180775838768659,-0.33838716798867935,-0.2082105686410256
GNN + News,2025-12-01,32,0.4401059960422936,0.5899210099241329,-0.11428797220651177,-0.2650612965
GNN + News,2025-12-02,35,0.4929553873377358,0.6284748202021371,-0.05120044486331088,-0.019364901800000008
GNN + News,2025-12-03,25,0.5426797542386723,0.623214229044214,-0.11792576879262924,0.020907675
GNN + News,2025-12-04,25,0.5490652070713384,0.6750940026188519,-0.14116075962781907,0.06617203768600001
GNN + News,2025-12-05,30,0.5438897250767141,0.6374651331896566,0.08346801071893424,0.15256101231333333
GNN + News,2025-12-08,38,0.45657271876098243,0.545233422505733,0.20761902061732193,0.23698132631578947
GNN + News,2025-12-09,21,0.5027195899746694,0.6089187874132785,0.6144675633737019,0.2509949320952381
GNN + News,2025-12-10,22,0.6025198070100009,0.7106415226126767,0.49401991814374924,0.1496284153181818
GNN + News,2025-12-11,27,0.8255482330688453,0.9059553790694683,0.7375843146884883,-0.0727063422037037
GNN + News,2025-12-12,27,0.5807568041275986,0.7183997999713686,0.3017797464573825,-0.12340922644814815
GNN + News,2025-12-15,27,0.3333154974700772,0.4125776078799357,0.020687360980513464,0.1151466741
GNN + News,2025-12-16,26,0.5053915095267222,0.5887781520824915,-0.14098394334387893,0.10658014349999999
GNN + News,2025-12-17,36,0.54017156886322,0.6113196907252242,-0.21214387824551928,0.09672717608333335
GNN + News,2025-12-18,22,0.48626307797625484,0.5934732435576275,-0.10292873489247127,0.08988579895454546
GNN + News,2025-12-19,31,0.44689413510539744,0.5815354106410531,-0.10720998959075059,0.1071987205483871
GNN + News,2025-12-22,41,0.6476984687615523,0.7408410184377547,-0.2593194145436694,0.07416468730243903
GNN + News,2025-12-23,32,0.5581764674176218,0.6574897530375672,-0.23235947964712977,-0.051077218968750004
GNN + News,2025-12-24,32,0.5917908080560148,0.7143042100943843,-0.2970215806271881,-0.037042293512500005
GNN + Relationship,2025-07-21,48,0.45836283486526525,0.5522892561817551,0.046077619617184006,0.30351346237500004
GNN + Relationship,2025-07-22,30,0.8047702824079445,0.9091736287600521,0.9995107176713646,0.33404626356666667
GNN + Relationship,2025-07-23,30,0.6760906484059267,0.7885659273092491,0.9202205285429954,0.29140253693333334
GNN + Relationship,2025-07-24,31,0.8467997205982887,0.9294067609425647,0.9343916881949671,0.18955407392580642
GNN + Relationship,2025-07-25,45,0.7690146057339856,0.8761167159839757,0.7596078343999882,0.21842468269555554
GNN + Relationship,2025-07-28,50,0.7650594856709456,0.8681903107654948,0.9369582717120647,0.25700049080000004
GNN + Relationship,2025-07-29,60,0.6504360952381376,0.7852397035291092,0.45427825953811407,0.2533042885333333
GNN + Relationship,2025-07-30,83,0.6426896216858623,0.802058881960452,0.10702851389994822,0.5570456677108432
GNN + Relationship,2025-07-31,76,0.5650383817718841,0.6786550987505464,0.08838029628570535,0.19897316275000002
GNN + Relationship,2025-08-01,37,0.5741849696124373,0.6795580499895978,-0.0745088876904668,0.028557422783783787
GNN + Relationship,2025-08-04,38,0.5714431906857979,0.6595574257824176,-0.10145948068575787,0.0010445063631578954
GNN + Relationship,2025-08-05,36,0.633513524379847,0.7782285176177667,-0.37487867526296115,0.11756185544166667
GNN + Relationship,2025-08-06,26,0.6507956846609405,0.7763296815818569,-0.14083578982032263,0.2931140446923077
GNN + Relationship,2025-08-07,36,0.5912028708299977,0.7124104004079275,-0.23988299361533588,-0.0019651101388889016
GNN + Relationship,2025-08-08,26,0.4680611091609593,0.5559126144838095,-0.23521079500922218,-0.06664443638461538
GNN + Relationship,2025-08-11,34,0.6172817747170241,0.7208497050132342,-0.23858163461965673,-0.012351518311764698
GNN + Relationship,2025-08-12,40,0.600958454944202,0.69019187913143,-0.021510404278524225,0.1831812857925
GNN + Relationship,2025-08-13,40,0.5689845488975462,0.6701133402315758,-0.02204249510541558,0.139345976555
GNN + Relationship,2025-08-14,47,0.6648306776259717,0.764528792324916,-0.03528345249434735,0.10646091693617019
GNN + Relationship,2025-08-15,47,0.5319997893199967,0.6953795414453449,0.10872904429251844,0.06924769840425533
GNN + Relationship,2025-08-18,48,0.7926203782885505,0.946306635532077,0.29530955080796656,0.2117300506145833
GNN + Relationship,2025-08-19,32,0.9313633225095095,1.020606798725808,0.6199170272011543,-0.04574197759374999
GNN + Relationship,2025-08-20,22,0.8242883616571283,0.9242387296326559,0.5331480452282862,-0.07966678847272728
GNN + Relationship,2025-08-21,27,0.6180160848971892,0.7074000255372295,0.43002829935263703,0.09645160446296297
GNN + Relationship,2025-08-22,22,0.7891903782768779,0.9457133415948556,0.021112949841401794,-0.08633768790909091
GNN + Relationship,2025-08-25,35,0.7437085048711303,0.8613430886138351,-0.38995374560888324,0.30069947630285715
GNN + Relationship,2025-08-26,29,1.0645333465222704,1.1324109548217975,-0.8668567743794672,0.17751431472413798
GNN + Relationship,2025-08-27,48,0.7226859033850058,0.8424869645611458,-0.37079950018475455,0.1349848631375
GNN + Relationship,2025-08-28,44,0.5840057416800772,0.7370507535337345,-0.20006302898135883,0.21756354657272728
GNN + Relationship,2025-08-29,68,0.650448950919244,0.7966578499050252,-0.1453050631166929,0.2571681668764706
GNN + Relationship,2025-09-03,57,0.7023540976075936,0.8155088276151016,-0.23750580723086992,0.3384543666666667
GNN + Relationship,2025-09-04,33,0.570908254848761,0.6991582805372007,-0.2706651750839118,0.13488091384848486
